ticker,time,open,high,low,close,volume,ma10,ma20,ma50,ma10_score,ma20_score,ma50_score,money_flow,dollar_flow,trend_score
EVS,2018-08-01,10.2,10.2,10.2,10.2,18400,,,,,,,0.0,0.0,0.0
EVS,2018-08-02,11.54,11.54,10.2,10.2,6600,,,,,,,-0.0068,-0.0056,0.0007
EVS,2018-08-03,10.2,10.2,9.53,9.53,2200,,,,,,,-0.0022,-0.0018,0.0009
EVS,2018-08-06,8.2,8.2,8.2,8.2,300,,,,,,,0.0004,0.0003,0.0009
EVS,2018-08-07,6.98,6.98,6.98,6.98,1400,,,,,,,0.0019,0.0009,0.0011
EVS,2018-08-08,5.95,6.38,5.95,5.95,49500,,,,,,,-0.0471,-0.0244,0.0058
EVS,2018-08-09,6.07,6.38,5.95,6.32,24500,,,,,,,0.0176,0.0083,0.0076
EVS,2018-08-10,6.32,6.38,6.07,6.25,16400,,,,,,,0.0027,0.0013,0.0079
EVS,2018-08-13,6.25,6.25,6.19,6.25,14800,,,,,,,0.01,0.006,0.0089
EVS,2018-08-14,6.25,6.25,6.07,6.07,8600,7.6,,,-20.079,,,-0.0081,-0.004,0.0097
EVS,2018-08-15,6.13,6.25,5.77,5.77,17100,7.15,,,-19.3233,,,-0.0118,-0.0059,0.0108
EVS,2018-08-16,6.13,6.38,6.07,6.07,5000,6.74,,,-9.9273,,,-0.0047,-0.0021,0.0106
EVS,2018-08-17,6.13,6.13,6.07,6.07,3000,6.39,,,-5.0524,,,-0.003,-0.0016,0.0107
EVS,2018-08-20,6.19,6.32,6.19,6.32,700,6.2,,,1.8533,,,0.0008,0.0004,0.0108
EVS,2018-08-21,6.32,7.17,6.25,6.25,127700,6.13,,,1.9243,,,-0.1251,-0.0663,0.0231
EVS,2018-08-22,6.68,6.92,6.56,6.92,11100,6.23,,,11.0933,,,0.0129,0.0079,0.0197
EVS,2018-08-23,6.62,6.62,6.38,6.38,15700,6.24,,,2.3256,,,-0.0302,-0.0135,0.0209
EVS,2018-08-24,6.5,7.47,6.13,7.47,89200,6.36,,,17.5083,,,0.1013,0.0518,0.0308
EVS,2018-08-27,7.89,8.14,7.65,8.14,101800,6.55,,,24.3507,,,0.1064,0.0706,0.0404
EVS,2018-08-28,8.14,9.11,8.14,8.99,79400,6.84,7.22,,31.4712,24.5756,,0.0738,0.0526,0.047
EVS,2018-08-29,8.68,9.96,8.68,9.96,100900,7.26,7.2,,37.2468,38.2469,,0.1257,0.0947,0.0584
EVS,2018-08-30,9.78,9.9,8.38,8.38,76200,7.49,7.11,,11.9124,17.8042,,-0.0678,-0.041,0.0647
