ticker,time,open,high,low,close,volume,ma10,ma20,ma50,ma10_score,ma20_score,ma50_score,money_flow,dollar_flow,trend_score
MSN,2015-01-05,43.24,43.5,42.98,42.98,104510,,,,,,,-0.2992,-1.5038,0.2992
MSN,2015-01-06,43.24,43.75,42.72,43.5,165250,,,,,,,0.1431,0.7943,0.2212
MSN,2015-01-07,43.24,43.75,43.24,43.5,120290,,,,,,,0.0,0.0,0.1474
MSN,2015-01-08,43.5,43.75,43.24,43.5,134780,,,,,,,0.0,0.0,0.1106
MSN,2015-01-09,43.5,43.75,43.24,43.5,296010,,,,,,,0.0,0.0,0.0885
MSN,2015-01-12,43.5,44.27,43.5,44.01,328310,,,,,,,0.1903,1.1769,0.1054
MSN,2015-01-13,44.01,44.27,43.75,44.01,45490,,,,,,,-0.0,-0.0,0.0904
MSN,2015-01-14,44.01,44.01,43.5,43.75,40770,,,,,,,0.0,0.0,0.0791
MSN,2015-01-15,43.5,43.5,42.72,43.5,147100,,,,,,,0.3059,1.4705,0.1043
MSN,2015-01-16,42.72,43.75,42.72,43.75,118180,43.6,,,0.3542,,,0.2296,1.163,0.1168
MSN,2015-01-19,43.75,43.75,42.98,43.75,13290,43.68,,,0.1768,,,0.032,0.1703,0.0901
MSN,2015-01-20,43.75,44.01,42.98,42.98,45150,43.62,,,-1.4749,,,-0.1583,-0.8375,0.0916
MSN,2015-01-21,43.24,43.24,42.72,42.72,22090,43.55,,,-1.8913,,,-0.0606,-0.3539,0.0977
MSN,2015-01-22,42.98,42.98,42.47,42.98,58600,43.5,,,-1.1834,,,0.1858,0.9311,0.1163
MSN,2015-01-23,42.98,43.24,42.98,42.98,10850,43.44,,,-1.0664,,,-0.0257,-0.1312,0.1188
MSN,2015-01-26,42.98,43.5,42.98,42.98,30360,43.34,,,-0.8314,,,-0.0912,-0.4667,0.1089
MSN,2015-01-27,42.98,43.24,42.47,42.72,81070,43.21,,,-1.1316,,,-0.0368,-0.1965,0.1126
MSN,2015-01-28,42.98,42.98,42.21,42.98,46550,43.14,,,-0.358,,,0.0664,0.3466,0.1192
MSN,2015-01-29,42.98,42.98,42.47,42.47,10820,43.03,,,-1.3158,,,-0.029,-0.1283,0.0915
MSN,2015-01-30,42.72,43.24,42.47,43.24,34570,42.98,43.29,,0.5988,-0.1189,,0.0707,0.3922,0.0756
MSN,2015-02-02,43.24,43.24,42.47,42.47,67020,42.85,43.26,,-0.9009,-1.8441,,-0.1436,-0.7552,0.0868
MSN,2015-02-03,42.21,42.47,41.69,41.69,37120,42.72,43.17,,-2.4096,-3.4277,,-0.0538,-0.301,0.0764
MSN,2015-02-04,41.18,42.21,40.66,41.95,105860,42.65,43.1,,-1.6295,-2.6575,,0.1866,0.9542,0.089
MSN,2015-02-05,41.18,41.95,41.18,41.95,97330,42.54,43.02,,-1.3914,-2.4828,,0.3846,1.6904,0.1088
MSN,2015-02-06,41.69,42.21,41.44,41.95,41570,42.44,42.94,,-1.1522,-2.3075,,0.0449,0.2115,0.1108
