ticker,time,open,high,low,close,volume
VDS,2025-07-01 02:15:00,14.35,14.35,14.35,14.35,8000
VDS,2025-07-01 02:18:00,14.35,14.35,14.35,14.35,400
VDS,2025-07-01 02:20:00,14.4,14.4,14.4,14.4,100
VDS,2025-07-01 02:21:00,14.4,14.4,14.4,14.4,3400
VDS,2025-07-01 02:22:00,14.4,14.4,14.4,14.4,2500
VDS,2025-07-01 02:23:00,14.4,14.4,14.4,14.4,1000
VDS,2025-07-01 02:24:00,14.4,14.4,14.4,14.4,4200
VDS,2025-07-01 02:25:00,14.35,14.35,14.35,14.35,800
VDS,2025-07-01 02:26:00,14.4,14.4,14.35,14.35,2800
VDS,2025-07-01 02:28:00,14.35,14.35,14.35,14.35,200
VDS,2025-07-01 02:30:00,14.35,14.35,14.35,14.35,15000
VDS,2025-07-01 02:31:00,14.35,14.35,14.35,14.35,5200
VDS,2025-07-01 02:34:00,14.3,14.3,14.3,14.3,10000
VDS,2025-07-01 02:35:00,14.3,14.3,14.3,14.3,2000
VDS,2025-07-01 02:37:00,14.3,14.3,14.3,14.3,10000
VDS,2025-07-01 02:38:00,14.3,14.3,14.3,14.3,1100
VDS,2025-07-01 02:39:00,14.3,14.3,14.3,14.3,5300
VDS,2025-07-01 02:40:00,14.3,14.35,14.3,14.35,8000
VDS,2025-07-01 02:41:00,14.35,14.35,14.3,14.3,3000
VDS,2025-07-01 02:42:00,14.35,14.35,14.35,14.35,3500
VDS,2025-07-01 02:43:00,14.3,14.3,14.3,14.3,100
VDS,2025-07-01 02:44:00,14.3,14.3,14.3,14.3,500
VDS,2025-07-01 02:45:00,14.3,14.35,14.3,14.35,8700
VDS,2025-07-01 02:46:00,14.35,14.35,14.35,14.35,6100
VDS,2025-07-01 02:49:00,14.35,14.35,14.35,14.35,4000
VDS,2025-07-01 02:50:00,14.35,14.35,14.35,14.35,9000
VDS,2025-07-01 02:51:00,14.35,14.35,14.35,14.35,1500
VDS,2025-07-01 02:53:00,14.35,14.4,14.35,14.4,2000
VDS,2025-07-01 02:56:00,14.35,14.35,14.35,14.35,10500
VDS,2025-07-01 02:57:00,14.3,14.3,14.3,14.3,5000
VDS,2025-07-01 03:00:00,14.35,14.35,14.35,14.35,800
VDS,2025-07-01 03:03:00,14.35,14.35,14.35,14.35,1500
VDS,2025-07-01 03:06:00,14.3,14.3,14.3,14.3,10000
VDS,2025-07-01 03:14:00,14.3,14.3,14.3,14.3,200
VDS,2025-07-01 03:18:00,14.3,14.3,14.3,14.3,20300
VDS,2025-07-01 03:20:00,14.3,14.3,14.25,14.25,69000
VDS,2025-07-01 03:21:00,14.25,14.3,14.25,14.3,12300
VDS,2025-07-01 03:22:00,14.3,14.3,14.25,14.25,28000
VDS,2025-07-01 03:24:00,14.25,14.25,14.25,14.25,6000
VDS,2025-07-01 03:25:00,14.25,14.25,14.25,14.25,6000
VDS,2025-07-01 03:26:00,14.3,14.3,14.3,14.3,200
VDS,2025-07-01 03:27:00,14.3,14.3,14.3,14.3,8100
VDS,2025-07-01 03:28:00,14.25,14.3,14.25,14.3,2200
VDS,2025-07-01 03:29:00,14.25,14.3,14.25,14.3,25800
VDS,2025-07-01 03:32:00,14.3,14.3,14.3,14.3,5000
VDS,2025-07-01 03:33:00,14.3,14.3,14.3,14.3,3400
VDS,2025-07-01 03:34:00,14.3,14.3,14.3,14.3,100
VDS,2025-07-01 03:35:00,14.3,14.3,14.3,14.3,1600
VDS,2025-07-01 03:37:00,14.3,14.35,14.3,14.3,800
